,PROFILE,X,Y,LONG,LAT,Z,S
2042,V,-6284.323020967396,-2824.56929480039,-56.453034200791755,-24.728531899523098,-212.6032524531485,3.0
1989,U,-6422.844006128542,-2824.4340427028365,-57.69738938220726,-24.727422182849608,-272.0646188865409,3.0
451,AG,-5922.919804396307,-2824.3002306174735,-53.206493869034084,-24.7263242713424,-30.537821115805173,3.0
2160,X,-5995.66475243871,-2822.2786267750707,-53.8599728557238,-24.709736071706875,-28.495316410600253,3.0
2281,Z,-5720.167458900713,-2821.6513484435327,-51.385138560536355,-24.704588506968726,-31.10234454695376,3.0
2216,Y,-5854.169650169654,-2820.5281857582245,-52.58890072576032,-24.695371083944593,-31.4843215851252,3.0
723,AK,-6238.16822129136,-2819.5456942170294,-56.03841858094718,-24.687307536900143,-209.5794349336415,3.0
577,AI,-6085.46896460322,-2819.1906727821315,-54.666697819380715,-24.68439365989212,-125.1812982503177,3.0
388,AF,-5848.477358534178,-2817.827742754193,-52.53776599998218,-24.67320662396166,-32.39146876021317,3.0
128,AB,-5409.376892251916,-2815.4562407752624,-48.59325939872853,-24.653738732374638,-24.427224026071826,3.0
2104,W,-6117.161676343044,-2814.7022353207562,-54.9513982928915,-24.64754838456754,-158.362307887283,3.0
264,AD,-5687.508857142675,-2814.263413936183,-51.09176134936416,-24.643945539672067,-25.577849117028677,3.0
328,AE,-5771.5649862044165,-2814.1227207149427,-51.84685040396502,-24.642790387177687,-31.27251759411348,3.0
1990,U,-6390.36834843808,-2812.5848162482084,-57.40565558555549,-24.630162818799988,-252.83136799196848,3.0
194,AC,-5607.558540271859,-2810.585131998293,-50.373555433211635,-24.61374169682606,-24.105252605882526,3.0
828,AM,-6412.055823205559,-2810.3455513879267,-57.60047748613134,-24.61177414873233,-269.1114629358036,3.0
2043,V,-6242.660013053942,-2809.3337754420904,-56.07876903288126,-24.60346462604352,-203.7547168619865,3.0
654,AJ,-6181.473843738109,-2808.7182942976165,-55.5291243221499,-24.598409523936297,-160.52601071523432,3.0
780,AL,-6333.79082382801,-2807.839491488652,-56.89741103460676,-24.591191336656372,-212.4854451557455,3.0
513,AH,-6023.519946601227,-2807.40732621259,-54.11020032230685,-24.58764152375714,-36.652357973343726,3.0
2105,W,-6096.326899107443,-2807.1193874533797,-54.76423630457183,-24.585276333427398,-140.05966133957367,3.0
576,AI,-6101.484402465871,-2806.905099587272,-54.810566945519575,-24.58351609791411,-152.54296196538294,3.0
129,AB,-5383.276722228455,-2805.9716254185223,-48.3587975822266,-24.575847922654827,-24.427224026071826,3.0
74,AA,-5530.193919098939,-2804.83165358197,-49.678577216714125,-24.56648279509922,-26.74139625543313,3.0
1991,U,-6362.793484755564,-2802.52371733702,-57.15794637052035,-24.54752040852416,-214.20285453277245,3.0
2044,V,-6222.044646865205,-2801.7950540108545,-55.89357804753064,-24.5415329878061,-201.0479062750566,3.0
2161,X,-5939.185676652524,-2801.722983941277,-53.35261268560705,-24.54094077292171,-26.95612253917352,3.0
2282,Z,-5664.756550072086,-2801.4364501620316,-50.88737389745926,-24.5385862367824,-31.18355818074923,3.0
2106,W,-6075.334145186206,-2799.479043738545,-54.575655187539766,-24.522500431944867,-116.56384627190258,3.0
2217,Y,-5795.571683733359,-2799.201369550907,-52.06250623707985,-24.5202183595737,-32.12430985276632,3.0
827,AM,-6428.44486413714,-2797.7976919246853,-57.747702745740334,-24.50868155776206,-280.93050797061346,3.0
2045,V,-6203.31633265549,-2794.9463983813052,-55.725338738526844,-24.4852435293748,-180.05588688355903,3.0
722,AK,-6272.425467818235,-2793.3061011326154,-56.3461566624166,-24.471758057448728,-209.63461076651183,3.0
193,AC,-5632.320023725933,-2791.626646507075,-50.595991623654314,-24.457949145170897,-25.229536726458633,3.0
263,AD,-5717.610484786782,-2791.190405949807,-51.36216887125992,-24.454362011496524,-27.917849568594193,3.0
450,AG,-5967.10301189578,-2790.3506336785404,-53.60339837501609,-24.447456412806062,-30.230098519337673,3.0
653,AJ,-6206.278819552744,-2789.7125171508433,-55.751951211114914,-24.442208809801322,-181.88670657833455,3.0
130,AB,-5336.513918318347,-2788.9783564976174,-47.93872016741926,-24.43617110689469,-39.46934493885021,3.0
2107,W,-6044.982252445354,-2788.432427663018,-54.30299949602912,-24.431681224158904,-92.15786456040527,3.0
2046,V,-6185.483923046528,-2788.425361245272,-55.56514747748273,-24.431623106757,-158.28902279763224,3.0
575,AI,-6125.60915915033,-2788.3988016891494,-55.02728332207272,-24.431404668764195,-163.13877517367928,3.0
2108,W,-6044.33367483579,-2788.1963768865735,-54.297173224233035,-24.429739821612696,-42.76725504464682,3.0
75,AA,-5480.109141569189,-2786.58232103532,-49.228658005147125,-24.416464189667423,-41.844745504098114,3.0
512,AH,-6051.028138208493,-2786.3379392584943,-54.35731061189982,-24.414454023036292,-48.714553665793574,3.0
511,AH,-6051.801972092729,-2785.7452356094177,-54.3642620799556,-24.40957859422969,-108.57860201285422,3.0
779,AL,-6362.796781390583,-2785.6098544962524,-57.157975984696584,-24.408464957067974,-215.6829373591269,3.0
131,AB,-5321.288819053847,-2783.445664175607,-47.801950773703894,-24.39066110517915,-79.96736406194236,3.0
2162,X,-5883.702321851277,-2781.5297352267853,-52.85419722928518,-24.37489747458591,-29.788538909341185,3.0
1992,U,-6304.124149261694,-2781.117338170338,-56.63091076268754,-24.371504147881517,-210.32047600103658,3.0
387,AF,-5898.255011850835,-2779.7014764270966,-52.98492626780174,-24.35985331215901,-33.076342749582665,3.0
2218,Y,-5736.235976939525,-2777.6060516536713,-51.5294845140105,-24.342608501225033,-31.102344108456066,3.0
2109,W,-6011.214604216511,-2776.142642345762,-53.99965955090172,-24.33056360785178,-35.49460818031335,3.0
778,AL,-6378.136326723874,-2773.853906648232,-57.29577346493997,-24.311723373537315,-241.56155418172082,3.0
192,AC,-5656.164252256325,-2773.370451902211,-50.81018797292321,-24.307743346699116,-25.577849117028677,3.0
1939,T,-6428.824128705498,-2773.3014586199506,-57.75110973732514,-24.30717535125586,-284.0228316511788,3.0
652,AJ,-6227.900649302298,-2773.1456927847794,-55.94618341246146,-24.30589298094178,-202.35655059942803,3.0
2047,V,-6143.609639626797,-2773.11258169317,-55.188984389407764,-24.305620386222746,-158.36230704365985,3.0
327,AE,-5828.387230513115,-2770.5311460369458,-52.357293309369794,-24.2843662975662,-34.09947315643029,3.0
262,AD,-5746.371542482736,-2769.1449497452063,-51.62053384841711,-24.27295165255062,-29.809574591969408,3.0
1993,U,-6270.1196564205875,-2768.7102934850695,-56.32544320620856,-24.269372258345516,-206.98315244794756,3.0
449,AG,-5999.561076782339,-2765.4104294090885,-53.89497413282149,-24.242194554273574,-30.273155882500077,3.0
2110,W,-5981.044415715662,-2765.162157796059,-53.72863613635092,-24.240149549960442,-26.956122620147,3.0
721,AK,-6310.511602811705,-2764.1337424142125,-56.68829023419334,-24.231678175681296,-211.05450661717182,3.0
2048,V,-6112.27832228673,-2761.6552022152596,-54.90753037702595,-24.21125933439319,-159.0804308488032,3.0
2163,X,-5825.104355821202,-2760.2029191673128,-52.32780274425385,-24.199293521544163,-29.15669035107311,3.0
1940,T,-6391.706079034174,-2759.758386442576,-57.41767262396056,-24.195630650788527,-250.65714856696013,3.0
777,AL,-6397.475213985949,-2759.0329360684646,-57.46949764499384,-24.189652839978166,-259.7560296581992,3.0
510,AH,-6090.793465060101,-2755.8804278831826,-54.71452862078789,-24.163672449390717,-126.74446080716498,3.0
1994,U,-6230.290693679157,-2754.1781043767096,-55.967653546396015,-24.149641070350697,-205.35248704087164,3.0
574,AI,-6172.42891223887,-2752.4829866819373,-55.44787232005409,-24.13566753696951,-157.93233081820367,3.0
2219,Y,-5664.615142093326,-2751.5395433041012,-50.88610360797309,-24.127889686794656,-28.598506502848124,3.0
2049,V,-6081.0217974489315,-2750.225173201784,-54.626748237123394,-24.11705307902965,-122.12142716160085,3.0
1941,T,-6364.131215807581,-2749.6972876977375,-57.169963413021016,-24.11270055196585,-223.98684591157993,3.0
386,AF,-5938.124107482274,-2749.1644852878203,-53.343076447499186,-24.108307332231433,-32.76861946755824,3.0
191,AC,-5688.325820535469,-2748.7461345940073,-51.099100256387295,-24.10485771674488,-26.628524940074556,3.0
720,AK,-6333.086221675861,-2746.842544986348,-56.89108148578178,-24.08916000518584,-214.25199960809903,3.0
261,AD,-5775.5006770861855,-2746.817361241096,-51.882205316691646,-24.08895231757226,-28.939248198776767,3.0
651,AJ,-6263.640184163126,-2745.76176627059,-56.2672371165895,-24.080246634340952,-203.74929738563404,3.0
1995,U,-6205.491697031445,-2745.1298218160578,-55.74488036920133,-24.07503458769991,-184.3604679266865,3.0
448,AG,-6028.6206796340575,-2743.0815433943494,-54.15602098674291,-24.05813966450719,-44.41077848114713,3.0
2111,W,-5920.080042903128,-2742.974084502069,-53.180983857508316,-24.05725324353737,-28.62199059296273,3.0
2164,X,-5769.354078207391,-2739.9125235019737,-51.82698947950991,-24.031996038559118,-30.678398500854428,3.0
509,AH,-6112.404164133831,-2739.3281154798974,-54.90866083357228,-24.02717423006924,-157.4716430835295,3.0
573,AI,-6189.608663424099,-2739.3042592274837,-55.602200650724704,-24.026977394045005,-169.44951897482505,3.0
2050,V,-6049.30873323222,-2738.6281947793814,-54.34186493420204,-24.02139911382215,-105.12555317308079,3.0
2051,V,-6046.360735648197,-2737.550157534617,-54.315382621329285,-24.012503606663422,-53.552350581770895,3.0
1996,U,-6181.5888422449925,-2736.4085099345148,-55.53015737131374,-24.00308253543997,-165.8220385919194,3.0
1895,S,-6446.423086417492,-2733.7441761967348,-57.90920386429772,-23.98109328456033,-285.50988790214035,3.0
719,AK,-6350.354128837507,-2733.6160629050873,-57.04620173506241,-23.980035845613102,-224.75046920429048,3.0
1942,T,-6317.716945318297,-2732.762351167864,-56.753016927203205,-23.97298913919359,-213.0382508047431,3.0
326,AE,-5881.523360702462,-2729.767399102472,-52.83462328825034,-23.948265128265923,-34.78434730541818,3.0
1896,S,-6431.666404705001,-2728.329519757349,-57.77664233704554,-23.93639340402722,-265.5277006295097,3.0
572,AI,-6203.983537159826,-2728.277176174139,-55.73133233856562,-23.935961213006923,-184.00319220242451,3.0
385,AF,-5965.582393100479,-2728.133322896426,-53.58973842396471,-23.93477343629077,-37.465633055771235,3.0
447,AG,-6048.901828393541,-2727.4978665901867,-54.338209645844366,-23.92952642879048,-58.1137275160462,3.0
650,AJ,-6287.494393346589,-2727.4844743618455,-56.48152312359039,-23.929415845897175,-203.0290801440426,3.0
190,AC,-5717.098818890456,-2726.7162560989004,-51.3575724983096,-23.923072320170412,-27.230923487030765,3.0
446,AG,-6050.642956846483,-2726.160014212743,-54.353850468853295,-23.918478982619522,-108.76981651147327,3.0
776,AL,-6444.252123096848,-2723.183965838175,-57.88970176897573,-23.893900547545343,-271.84365337039463,3.0
1997,U,-6144.758258987818,-2722.9703241514912,-55.19930261268418,-23.892135952801922,-163.38501180282577,3.0
260,AD,-5807.211274219006,-2722.511072240755,-52.16706645742134,-23.888342633593982,-30.62797593824294,3.0
2052,V,-6004.902238892584,-2722.3894247522358,-53.94295460840742,-23.887337833400924,-40.140356982952824,3.0
2112,W,-5862.578279746495,-2722.046233093243,-52.664436730434076,-23.884503050506577,-27.99014204245566,3.0
1943,T,-6286.265590541997,-2721.2868568575923,-56.470484600185046,-23.878230335789034,-199.37338123687815,3.0
2165,X,-5708.489531000199,-2717.7607818841057,-51.28023394933758,-23.849099689646508,-30.29428903065525,3.0
384,AF,-5980.569317967606,-2716.6543669626576,-53.72436826066563,-23.83995768445989,-42.71843100666467,3.0
718,AK,-6372.663381692756,-2716.5281245478754,-57.246609163233984,-23.8389145363315,-243.946451380243,3.0
445,AG,-6065.068867621146,-2715.075398948388,-54.48344063021554,-23.826909972897386,-128.65489892111762,3.0
571,AI,-6221.360482261893,-2714.9471796554453,-55.88743209233054,-23.825850381866665,-199.71230435184512,3.0
649,AJ,-6306.456364364681,-2712.9556557035826,-56.65186140741622,-23.80939150977875,-206.76160072453206,3.0
508,AH,-6147.634076002382,-2712.3444207276366,-55.22513651646932,-23.80433955893191,-171.1039413628039,3.0
1897,S,-6384.41834944123,-2710.992831762925,-57.35220583516184,-23.79316776330131,-250.5788255632175,3.0
325,AE,-5907.817255121792,-2709.5958575503882,-53.07082536060943,-23.781619807168486,-36.1846291301776,3.0
189,AC,-5744.192602556622,-2705.9720585434557,-51.60096009802905,-23.75165917873603,-28.939248198776767,3.0
2053,V,-5957.939875471483,-2705.2160128252817,-53.52108452001192,-23.745407509824908,-47.17215525164164,3.0
383,AF,-5997.179786587281,-2703.9318879341076,-53.873582639040045,-23.734788509910377,-55.15211951437769,3.0
1944,T,-6237.347944917181,-2703.4385266971863,-56.0310499129059,-23.73070845366877,-193.74222793926037,3.0
1998,U,-6090.241503571397,-2703.0790755536077,-54.70957026637241,-23.72773574138446,-158.71036277793456,3.0
382,AF,-5998.813661132349,-2702.680452161231,-53.888259983801724,-23.724438988838884,-146.45994412871923,3.0
717,AK,-6391.248904944471,-2702.2924046103917,-57.41356575923773,-23.721229621160877,-254.98623432182677,3.0
444,AG,-6082.845776281004,-2701.415936044306,-54.64313331775101,-23.713980447825698,-153.07388988934377,3.0
2113,W,-5805.731798882192,-2701.3568726400304,-52.153776104345965,-23.71349192637066,-29.51185019598816,3.0
2054,V,-5946.055256923662,-2700.8699911379504,-53.41432317513753,-23.70946479271905,-60.84918888112446,3.0
648,AJ,-6324.146877183022,-2699.4010388093725,-56.810777987902505,-23.69731391372089,-224.75046895553763,3.0
1898,S,-6352.456208965547,-2699.264991241927,-57.065085042137035,-23.696188497652248,-250.75383691605384,3.0
775,AL,-6475.548442226635,-2699.199037502241,-58.17084138708544,-23.69564290995663,-249.1648082279952,3.0
259,AD,-5837.723054634006,-2699.123680651262,-52.44115844434627,-23.695019534284395,-28.890270551271783,3.0
2166,X,-5651.539909526022,-2697.0338832539887,-50.76864679538683,-23.677730871204773,-32.77516102388694,3.0
324,AE,-5924.489272917025,-2696.805804682966,-53.22059264463514,-23.675843862320587,-42.29142983417995,3.0
2055,V,-5933.580879255815,-2696.30830363723,-53.30226393394847,-23.671727690007433,-65.53705369164243,3.0
1847,R,-6467.509275770777,-2695.211202471206,-58.098624326096655,-23.662650145416787,-247.23573808964983,3.0
2056,V,-5926.524008473091,-2693.727714841468,-53.238870985126695,-23.65037458008768,-44.20335860494703,3.0
381,AF,-6012.14118961438,-2692.472479978303,-54.00798320915119,-23.63998685122598,-152.49740448011678,3.0
507,AH,-6174.529998414805,-2691.7439899583173,-55.46674669830504,-23.63395783071466,-189.57717887822292,3.0
1899,S,-6327.013437158808,-2689.9292970199267,-56.836528734293445,-23.618938118894956,-223.44763725808093,3.0
570,AI,-6255.344245238295,-2688.8779575046733,-56.19271342926652,-23.610235675655925,-201.47321608118344,3.0
1945,T,-6194.733987219945,-2687.890190780627,-55.64824221774341,-23.60205892264254,-190.90710581074362,3.0
323,AE,-5937.702013341853,-2686.6695601903893,-53.33928471132241,-23.591953805526554,-55.57912071652271,3.0
322,AE,-5939.255292618388,-2685.477951333636,-53.353238056468584,-23.582088188539153,-147.74681145273215,3.0
1999,U,-6036.279043558419,-2683.3900698731973,-54.22481724038895,-23.564800306584182,-155.70437687166248,3.0
647,AJ,-6346.4534290037545,-2682.3095747424063,-57.01116115226819,-23.555852787644945,-243.9464517174617,3.0
188,AC,-5775.916365183866,-2681.682944581002,-51.88593950640738,-23.55066341653096,-30.62797593824294,3.0
716,AK,-6419.102217673071,-2680.9579523076336,-57.66377632461236,-23.544659211529037,-251.8105136066712,3.0
1900,S,-6301.167152878891,-2680.445542315642,-56.604347612229965,-23.540415392666922,-199.37338303845058,3.0
321,AE,-5948.821062777161,-2678.1395051088903,-53.43916883184859,-23.521314901852918,-152.86496164153797,3.0
2114,W,-5740.482437634755,-2677.609271492783,-51.56763111946988,-23.516922675892875,-29.127740664864945,3.0
258,AD,-5867.541871728675,-2676.267447988234,-52.70902543585133,-23.505806928383333,-32.450544253547775,3.0
1946,T,-6160.45654293116,-2675.3835557022867,-55.34032269669169,-23.49848419267624,-186.83941290857985,3.0
774,AL,-6507.07252168773,-2675.039557801288,-58.454027011062436,-23.49563418019776,-245.80480000881604,3.0
2057,V,-5872.994080268688,-2674.152645775386,-52.75800345848834,-23.488285852706365,-30.387275327124712,3.0
1848,R,-6408.0419533652175,-2673.359524733818,-57.56442027987089,-23.481714260344965,-250.57882427369802,3.0
443,AG,-6122.195291959714,-2671.1804626000026,-54.99661603131987,-23.463657420021413,-156.29931623440703,3.0
646,AJ,-6367.737393320477,-2666.001625658867,-57.202358256791854,-23.42073286633144,-252.82112967604104,3.0
2058,V,-5845.4465127951225,-2664.078925260789,-52.51053944947016,-23.404793063763613,-28.912566951784186,3.0
2000,U,-5982.60248522631,-2663.805379670941,-53.742632512902276,-23.40252512537872,-152.4250309424403,3.0
1901,S,-6252.281999840356,-2662.5081554526832,-56.16520481081958,-23.391769437712725,-193.74222919057638,3.0
380,AF,-6052.324671712555,-2661.694690381049,-54.36895757053053,-23.385024296270103,-153.07388993492026,3.0
715,AK,-6445.103658726917,-2661.0419549046883,-57.89735124369038,-23.379611651581342,-249.64178752301962,3.0
506,AH,-6216.213508760707,-2659.8172816664196,-55.84119604269981,-23.369455753742457,-191.33809060756127,3.0
2115,W,-5690.110038976984,-2659.2761627958466,-51.115128163349496,-23.364968144545443,-30.442063617356013,3.0
187,AC,-5805.417090656503,-2659.095886059621,-52.15094903225422,-23.36347303868617,-30.17959517979142,3.0
1849,R,-6362.141731007273,-2656.4931714751337,-57.15209156698462,-23.341885804327237,-253.47842875956937,3.0
442,AG,-6141.98898388167,-2655.971339027618,-55.174425791146334,-23.33755723460872,-170.68426962211413,3.0
569,AI,-6298.379950883808,-2655.8649161982366,-56.57930975070885,-23.336674445927777,-200.55184113285839,3.0
1947,T,-6105.348608955574,-2655.2766068193027,-54.845279703026506,-23.33179425002628,-154.34945129092233,3.0
257,AD,-5897.806513461066,-2653.069489105337,-52.980897338217424,-23.3134839563704,-33.17461033957761,3.0
1850,R,-6350.139063594892,-2652.082708557438,-57.044269771117165,-23.30529677961277,-247.91871416455996,3.0
1801,Q,-6486.272146973122,-2650.6415981824584,-58.26717406584698,-23.293339177721307,-247.2357382546167,3.0
773,AL,-6539.265228201702,-2650.367654518501,-58.74321901404919,-23.291066009416852,-251.29127926308476,3.0
2001,U,-5939.318844254165,-2648.0126998567803,-53.35380895052608,-23.271523115827396,-152.32480659876256,3.0
2002,U,-5936.907690768547,-2647.1329546660813,-53.33214919024118,-23.264221693363776,-56.704332719561904,3.0
2059,V,-5798.806933045611,-2647.023550343724,-52.091568976131185,-23.263313666732557,-30.32630699132585,3.0
1902,S,-6209.696349864329,-2646.882239792188,-55.7826514082433,-23.262140817668218,-190.90710724664257,3.0
645,AJ,-6392.88664338674,-2646.732062739726,-57.42827781397852,-23.260894366994712,-251.81051438278507,3.0
320,AE,-5990.599135354723,-2646.0891700187512,-53.81446764322338,-23.255558304916004,-152.49740421154027,3.0
1851,R,-6331.3535066089125,-2645.179826087374,-56.87551624150514,-23.248010307221616,-227.70032003794398,3.0
2116,W,-5646.474458569392,-2643.3949290253195,-50.723143075233835,-23.233193535803554,-30.08822084425708,3.0
441,AG,-6162.045717299567,-2640.560099011661,-55.35459849293441,-23.209657651309833,-186.13326038218096,3.0
256,AD,-5914.2258759424885,-2640.4839875456164,-53.12839498094302,-23.209025685875922,-39.024105144077936,3.0
2003,U,-5912.722845224411,-2638.308754264843,-53.11489302627752,-23.190963105539552,-37.41907374906151,3.0
1948,T,-6055.99937161461,-2637.2708040057073,-54.40196796139621,-23.182343362595123,-150.8123807474475,3.0
714,AK,-6476.255534780992,-2637.1809434590136,-58.17719330757411,-23.18159708190501,-247.2357388141212,3.0
186,AC,-5836.272009572536,-2635.4719972208422,-52.42812348477963,-23.167403694280825,-32.450544253547775,3.0
1903,S,-6169.857495004503,-2632.2642032845674,-55.42477288601929,-23.14075775121724,-188.3264686136829,3.0
772,AL,-6562.9711486969845,-2632.19986929562,-58.95617292109953,-23.14022329804787,-271.92553738775433,3.0
568,AI,-6330.018029535703,-2631.595087651805,-56.863519446840584,-23.135198982782768,-228.6919261202052,3.0
379,AF,-6092.392606493021,-2631.005402099441,-54.7288939526945,-23.130299897269904,-155.87622925244466,3.0
505,AH,-6254.519138323585,-2630.4777982389696,-56.18530136774136,-23.125916430734765,-191.33809060756127,3.0
1852,R,-6290.875312809205,-2630.305834615714,-56.511894439866836,-23.124487682086883,-195.12069804845575,3.0
2060,V,-5751.276735181238,-2629.6424901194905,-51.664597944143274,-23.11897618306694,-31.041347344036524,3.0
644,AJ,-6418.884936628957,-2626.8119559333127,-57.661824455783574,-23.095455685669076,-249.64178783934804,3.0
255,AD,-5933.812449212793,-2625.4708073005295,-53.30434416226542,-23.084309874454945,-48.79355524198556,3.0
1802,Q,-6412.689834863078,-2623.6361310575353,-57.60617290975394,-23.06906101627492,-251.1347959595555,3.0
254,AD,-5938.194890398091,-2622.111650059476,-53.34371230125051,-23.056389006931393,-65.5807217670816,3.0
1904,S,-6141.590782568802,-2621.8923229735146,-55.17084868789127,-23.054565785614606,-173.6158687930017,3.0
253,AD,-5941.532629503224,-2619.553260794295,-53.37369572177596,-23.035120085949643,-152.35771899873157,3.0
2004,U,-5860.212638832255,-2619.1496249055426,-52.64318581653408,-23.031764187949484,-30.475188578469698,3.0
567,AI,-6346.905206091747,-2618.640796585083,-57.01521953489977,-23.02753358161131,-247.0764510872674,3.0
1949,T,-5995.17402587919,-2615.0777724535947,-53.85556458403639,-22.997905383337027,-152.42503130487998,3.0
185,AC,-5866.549215973209,-2612.290430602413,-52.7001082574813,-22.974722756846578,-33.17461033957761,3.0
440,AG,-6199.122937372549,-2612.0706174114644,-55.68766882777664,-22.972894375377624,-188.7746092193507,3.0
1905,S,-6114.786167353375,-2612.056928729114,-54.93005873256166,-22.972780513625686,-154.34945113865763,3.0
319,AE,-6035.501929580533,-2611.64168327199,-54.21783630675056,-22.96932647728127,-152.6468883932696,3.0
771,AL,-6590.125443614874,-2611.3893127915967,-59.20010410264183,-22.967227201044942,-287.5205251207939,3.0
2061,V,-5698.157108392686,-2610.217461952446,-51.18741621783446,-22.957479041840845,-28.850805773341676,3.0
713,AK,-6512.998800842008,-2609.0371651995124,-58.507263682484904,-22.94765990616645,-251.76825822742475,3.0
378,AF,-6121.560690352789,-2608.6646515941047,-54.990915308091594,-22.944560737910617,-157.2679302750954,3.0
1853,R,-6230.68861966715,-2608.1898191400237,-55.97122817636564,-22.94061021259284,-194.4510083806698,3.0
1803,Q,-6360.519808074208,-2604.489193390692,-57.137521585380256,-22.90981764095295,-251.8105142758464,3.0
252,AD,-5962.551433543274,-2603.4422704115177,-53.562510851006856,-22.901105005458604,-152.70157702799278,3.0
643,AJ,-6450.033040846139,-2602.946021464352,-57.94163263667999,-22.896974956424007,-247.23573832185127,3.0
2005,U,-5815.028685916408,-2602.6635880308418,-52.23729146152165,-22.89462433761395,-31.107617983603262,3.0
1761,P,-6504.366042943271,-2602.655448973245,-58.429714298839514,-22.8945565977784,-247.23573895770144,3.0
566,AI,-6368.312954574901,-2602.2187378700814,-57.20752861150981,-22.890921883786454,-258.8080486565115,3.0
504,AH,-6294.587099393237,-2599.7884898216507,-56.545237986065096,-22.870693311942684,-193.21898618099272,3.0
1950,T,-5943.209713995087,-2596.117820820206,-53.38876122809397,-22.840134114482712,-152.32480577829324,3.0
1906,S,-6071.053887483176,-2596.010281154695,-54.53720497839375,-22.839238716300056,-150.81238171923735,3.0
377,AF,-6138.269393924007,-2595.866931334287,-55.14101214605007,-22.838045145864797,-169.97646054434756,3.0
1804,Q,-6330.249062321407,-2593.37951762987,-56.86559484966588,-22.81733256231666,-222.69657629577574,3.0
1854,R,-6185.534265429522,-2591.597540266068,-55.56559971080356,-22.802492156620016,-193.2879324751554,3.0
1951,T,-5927.572544247102,-2590.4123669932383,-53.248290142244095,-22.79262106313169,-124.07739914286648,3.0
184,AC,-5896.283781760852,-2589.52433360672,-52.967218406618265,-22.78522432021495,-33.86680478210002,3.0
1952,T,-5924.458473507342,-2589.2761519935966,-53.22031596883054,-22.78315705558853,-62.683438666616894,3.0
2062,V,-5639.591002877701,-2588.800740524956,-50.661307940679784,-22.779196958549356,-29.58987304863632,3.0
712,AK,-6540.496214922455,-2587.9753161166173,-58.75427715590719,-22.77232103685166,-254.7542750611249,3.0
2006,U,-5774.091746785636,-2587.7271372669115,-51.869548680459225,-22.77025359751795,-31.822658345015753,3.0
1762,P,-6459.336741179189,-2586.1436762221933,-58.02520919876046,-22.757061922689385,-250.47791860321004,3.0
251,AD,-5987.336823732165,-2584.444177931769,-53.78516179930232,-22.742902117961577,-152.18109585785547,3.0
318,AE,-6072.158267272949,-2583.520522248152,-54.54712579084,-22.735205821975775,-152.0332183266208,3.0
1953,T,-5907.9330436396185,-2583.2466032580755,-53.071865506562325,-22.73292332702325,-41.7675137399483,3.0
1855,R,-6155.941801817517,-2580.7235854258806,-55.29976608722942,-22.71189787093256,-183.53879507682046,3.0
1805,Q,-6293.418529819815,-2579.8623325055746,-56.53474054698148,-22.70471991029448,-196.78861273987638,3.0
1907,S,-6027.021481673217,-2579.8535086291504,-54.14165514703734,-22.704646367282297,-152.4250317850092,3.0
503,AH,-6320.627240369202,-2579.84352890256,-56.77916055245846,-22.704563190734532,-213.90694930040246,3.0
565,AI,-6398.257300997096,-2579.248185151068,-57.47652325215008,-22.699601174984966,-253.6212510465602,3.0
439,AG,-6242.282594129002,-2578.907498800808,-56.075378620993376,-22.696761572274653,-191.167868657577,3.0
376,AF,-6160.663611456396,-2578.7144975625424,-55.342182824902494,-22.69515289074551,-186.081809505548,3.0
642,AJ,-6486.771859280113,-2574.7964356308544,-58.271663057877305,-22.662491386319466,-250.22175499465214,3.0
250,AD,-6000.035926193128,-2574.710269321715,-53.89923977765516,-22.661773003672867,-139.37341747458282,3.0
183,AC,-5918.339192147869,-2572.6377371877043,-53.165345529100115,-22.64449281767173,-47.5279872071132,3.0
1856,R,-6129.807047701507,-2571.1201897862693,-55.064993596538244,-22.631838542407447,-154.34945142294387,3.0
317,AE,-6088.435057406885,-2571.033670993442,-54.6933426843772,-22.631117058176574,-132.5018612211605,3.0
1954,T,-5874.316062662656,-2570.980948036751,-52.76987902838672,-22.63067739711404,-36.997849314773305,3.0
711,AK,-6563.490773943247,-2570.3624623985634,-58.96084079410686,-22.62551968840322,-270.8262415063006,3.0
2007,U,-5723.893996231366,-2569.4117417944076,-51.41861461494602,-22.617591006327682,-32.75736053413735,3.0
1908,S,-5996.8019982720725,-2568.7650997591245,-53.8701889088629,-22.612197970492172,-128.3239031628833,3.0
182,AC,-5924.122710750727,-2568.2096198770496,-53.21729976066948,-22.607565062073412,-76.66416779731915,3.0
1763,P,-6409.382316095798,-2567.8259123979205,-57.576460963142324,-22.604364707119093,-254.41917833954534,3.0
249,AD,-6011.189351888126,-2566.1611276215153,-53.999432705376236,-22.590478512591154,-126.36138360140158,3.0
1857,R,-6114.573647921105,-2565.522571979031,-54.92814963801985,-22.585151857918326,-123.36502935973989,3.0
502,AH,-6341.681427723972,-2563.7174662840166,-56.96829353541352,-22.57009303832796,-233.9309224466186,3.0
1909,S,-5979.2798190940475,-2562.335701730022,-53.712784495195905,-22.558564753319313,-119.6095963002391,3.0
181,AC,-5932.79798902182,-2561.5674436302243,-53.295231111318614,-22.552154630185353,-107.62135984765351,3.0
1858,R,-6102.049125403837,-2560.920349804044,-54.81563993798425,-22.546755232944587,-118.9172569680627,3.0
316,AE,-6103.439928196706,-2559.522581392426,-54.828133732044556,-22.53509142398041,-117.02831359225812,3.0
