,PROFILE,X,Y,LONG,LAT,Z,S
31,AA,-5961.7041799239205,-2962.060548976569,-53.55489984224896,-25.85138764370865,-230.41660942978876,1.0
2238,Z,-6101.343332013292,-2960.711177369352,-54.809299688082675,-25.840419011058895,-237.5573459029959,1.0
819,AM,-6219.041488532004,-2958.122151372367,-55.86660021721718,-25.81937072541453,-248.33297673027738,1.0
364,AF,-5665.831093761206,-2957.722247022707,-50.89702668765317,-25.816119242318187,-203.14834237366608,1.0
424,AG,-5749.498720627906,-2957.553931013046,-51.648625767656824,-25.81475069643646,-239.78119161160828,1.0
2063,W,-6508.608495930042,-2957.1698819642047,-58.46782490244127,-25.811628005861152,-447.93525719167815,1.0
911,AO,-6388.75516467336,-2955.9880269093724,-57.39116410923609,-25.802017858057944,-434.4530836754169,1.0
2174,Y,-6224.722469853993,-2955.391430357378,-55.91763334072059,-25.79716638775912,-380.32267146620313,1.0
943,AP,-6472.591379326012,-2955.0123432009595,-58.144277639088116,-25.79408358029629,-450.90377149927394,1.0
32,AA,-5936.348109023197,-2952.8215867056697,-53.32712238189557,-25.77626635270455,-228.8661544436104,1.0
88,AB,-5785.657348438522,-2952.1938708359307,-51.97344424780748,-25.7711606967585,-243.39314904351482,1.0
2120,X,-6352.3563083634235,-2952.0970440093693,-57.06418761975923,-25.77037311610964,-432.8641997703313,1.0
698,AK,-6069.054618960309,-2949.079517279111,-54.519245243682235,-25.74582617922954,-233.4077653545198,1.0
170,AC,-5429.660560030461,-2946.7916837414004,-48.77547068656324,-25.727211723010846,-220.24884055522026,1.0
486,AH,-5841.686678249669,-2946.6791310161725,-52.476764281090745,-25.726295886378864,-247.87989085500317,1.0
764,AL,-6153.740709420177,-2945.826616205766,-55.279993337806516,-25.719358778899863,-246.88995184925608,1.0
1069,AT,-6815.754434995297,-2945.4571870775208,-61.226963817616884,-25.71635252278897,-439.2675005444861,1.0
551,AI,-5920.900987716774,-2945.4321120051786,-53.188358530243484,-25.7161484698004,-228.70186776525003,1.0
2239,Z,-6052.619832883569,-2942.9359666816454,-54.37160904844254,-25.69583386025562,-233.95782796126983,1.0
1037,AS,-6737.897725538763,-2941.7269890785865,-60.5275650968563,-25.685993466695237,-453.0366916136319,1.0
363,AF,-5687.397008242156,-2941.2042365440384,-51.09075659359568,-25.68173830237567,-235.0460662081271,1.0
33,AA,-5903.028336739433,-2940.680899758945,-53.02780577483669,-25.67747822842055,-232.20234624607917,1.0
1003,AR,-6661.311745658162,-2938.1050903203086,-59.839581534096176,-25.656508342510755,-455.20795627569623,1.0
2064,W,-6452.8507084560415,-2936.8767530741866,-57.96694417547543,-25.646507030803047,-448.8496233690943,1.0
763,AL,-6165.875230867436,-2936.5269402248196,-55.388999598622,-25.643658645482137,-355.66132564100536,1.0
2175,Y,-6172.760196095145,-2936.4796842753008,-55.45084829356883,-25.64327385402498,-372.8972557800417,1.0
423,AG,-5777.3981196963505,-2936.1165251111906,-51.89925033366616,-25.640316712691682,-249.76257614337243,1.0
89,AB,-5740.39153428615,-2935.7445973002023,-51.566814520795575,-25.637288093045065,-249.64347190042673,1.0
232,AD,-5529.521740436238,-2935.3611183065195,-49.6725389330505,-25.6341653304354,-181.32729206237133,1.0
818,AM,-6249.357863199363,-2934.9111770176705,-56.13893684444501,-25.63050124394396,-260.5019986239995,1.0
623,AJ,-6016.917738461953,-2934.8025399905446,-54.05089167750238,-25.62961654378998,-231.06912241096907,1.0
34,AA,-5880.68172646173,-2932.5384911796923,-52.82706275922946,-25.611177452076827,-250.40178477513393,1.0
867,AN,-6336.97281823712,-2932.2759081384675,-56.92599537672363,-25.60903871098067,-432.65374719327303,1.0
303,AE,-5619.925236724129,-2930.4541951936926,-50.48464735758304,-25.594199778592685,-184.25533464139747,1.0
2121,X,-6289.486292343694,-2929.215409062847,-56.4994166567256,-25.584108067682987,-435.17006952272607,1.0
1098,AU,-6924.052339779356,-2929.169587713631,-62.19982044867329,-25.583734769789935,-426.2420477204529,1.0
972,AQ,-6588.486637683748,-2928.048510578055,-59.18538245848546,-25.57460119904361,-459.02359028409046,1.0
2240,Z,-6010.386741855641,-2927.528573854299,-53.99222273678255,-25.570364963388748,-239.11526861673477,1.0
362,AF,-5705.490063684081,-2927.346197755799,-51.25328927599472,-25.56887900027461,-248.53381404253938,1.0
697,AK,-6097.858595769972,-2927.01689674405,-54.777995769797684,-25.566195875832456,-244.74617935888537,1.0
169,AC,-5459.8096106027015,-2923.70823888609,-49.046304215870585,-25.539233762773186,-193.12656716742347,1.0
1068,AT,-6845.3713263574955,-2922.7686687589216,-61.493016879404585,-25.531576127775228,-448.3838254085432,1.0
942,AP,-6515.151681066435,-2922.448044532741,-58.52660333458972,-25.528962879976113,-452.07550269333353,1.0
2065,W,-6409.749177517815,-2921.1898873947634,-57.579756535367856,-25.518707714112637,-440.9866278604484,1.0
35,AA,-5848.899291402426,-2920.9579620220047,-52.541556287426374,-25.51681720714047,-251.0767379758626,1.0
90,AB,-5698.146999501119,-2920.393235106,-51.187325408116465,-25.51221378943878,-246.6692826413232,1.0
762,AL,-6187.824931839698,-2919.7050896221444,-55.58617711727437,-25.506604073972056,-367.0731045375092,1.0
2241,Z,-5984.450372680413,-2918.0665188952257,-53.759232368335816,-25.493245489801375,-249.1937762077572,1.0
910,AO,-6439.02256975049,-2917.5104183322087,-57.842723891974224,-25.488711492404253,-444.4745385937788,1.0
168,AC,-5468.423624737507,-2917.1129691681526,-49.12368522141978,-25.485470905143888,-198.55102202977275,1.0
1036,AS,-6770.2863889834325,-2916.942620529622,-60.81851741090181,-25.484081946693404,-447.4951081239863,1.0
622,AJ,-6040.342224268695,-2916.854505678896,-54.26131741373074,-25.48336348511879,-244.6037715507327,1.0
550,AI,-5958.543580333863,-2916.5561717525543,-53.526507693061646,-25.480930929193168,-239.47698800631696,1.0
2176,Y,-6113.515064224138,-2914.9173312546573,-54.918640218874806,-25.467567260062516,-363.3870050846506,1.0
167,AC,-5472.730632171717,-2913.81533402834,-49.16237572748943,-25.458580351633454,-276.3015364877311,1.0
485,AH,-5885.860417841026,-2912.845078020342,-52.87358373540706,-25.450667245640723,-249.28670266442515,1.0
91,AB,-5676.844067938457,-2912.6519019399248,-50.99595791792354,-25.44909169888531,-215.56881967964586,1.0
2242,Z,-5969.39275227737,-2912.5732275696787,-53.62396746283058,-25.448450023671867,-279.01033807716954,1.0
2010,V,-6524.855819013085,-2912.5284289210845,-58.61377708895652,-25.448084640334926,-447.9352571003566,1.0
2122,X,-6235.643953252692,-2909.6194104335395,-56.015742695343675,-25.424355925434686,-396.49669481791096,1.0
621,AJ,-6050.733537490213,-2908.892595744923,-54.35466416862038,-25.418426597605315,-274.3356237935592,1.0
817,AM,-6283.976254135601,-2908.406471457113,-56.44991914134148,-25.414460648789955,-304.0235028302098,1.0
549,AI,-5970.134581021963,-2907.6646204520807,-53.63063142382524,-25.40840814999063,-282.6387387022048,1.0
620,AJ,-6052.84218817582,-2907.276930190136,-54.37360650001788,-25.40524500071282,-312.94880225191025,1.0
696,AK,-6123.9873119734975,-2907.0034119924135,-55.01271402099816,-25.403013326275925,-246.88995240521038,1.0
422,AG,-5815.920160713665,-2906.51686859421,-52.245299715879476,-25.39904344535253,-253.82812021039678,1.0
92,AB,-5659.535776559853,-2906.3621924835925,-50.8404748910496,-25.39778136019989,-196.2764985630791,1.0
231,AD,-5567.879690406102,-2905.959608977541,-50.0171142603047,-25.39449640339213,-184.7794285443887,1.0
2243,Z,-5951.101873758286,-2905.900385406304,-53.45965770549391,-25.394013149754183,-316.765175352916,1.0
36,AA,-5807.116917414029,-2905.733766665444,-52.166218835820615,-25.392653560448718,-249.53759463696235,1.0
619,AJ,-6057.1803166257005,-2903.9530203758864,-54.41257657092789,-25.378121913607135,-342.855718835007,1.0
548,AI,-5975.181558589149,-2903.7930427377382,-53.675969194697366,-25.376816341516882,-340.3354214186138,1.0
166,AC,-5487.0873231300075,-2902.8232172700914,-49.291344076661574,-25.368901323334796,-297.9993550131786,1.0
695,AK,-6130.395552925764,-2902.0949721140823,-55.07028022891558,-25.362957565380633,-334.7220478411129,1.0
2066,W,-6355.223479443698,-2901.3451792568694,-57.08994385579519,-25.356837631635432,-434.1972080714663,1.0
361,AF,-5741.942095651662,-2899.4264428786682,-51.58074345053163,-25.34117516074429,-246.5021106457369,1.0
1097,AU,-6963.387478470782,-2899.0749244785984,-62.55317401156799,-25.338305525728682,-424.5905794279776,1.0
1002,AR,-6712.576101414383,-2898.8767137416353,-60.3000970771597,-25.336687393833287,-453.0366916136319,1.0
2244,Z,-5930.475566385514,-2898.3755367027184,-53.27436843381483,-25.332595840037342,-343.8571716563756,1.0
302,AE,-5662.927351938972,-2897.4648273940707,-50.87094193105266,-25.325160552272205,-199.4677240446357,1.0
93,AB,-5633.681517256575,-2896.9669393260624,-50.60822212813237,-25.32109545841211,-185.42238874853825,1.0
618,AJ,-6068.031375330624,-2895.6388496589507,-54.51005328976299,-25.310251364198734,-359.5132053586853,1.0
816,AM,-6301.326575190848,-2895.1226318991894,-56.60577972722458,-25.30603608722785,-344.3400426080575,1.0
694,AK,-6139.501145019096,-2895.120476042594,-55.15207715439957,-25.306018482848764,-354.24346492743757,1.0
761,AL,-6219.913127446895,-2895.113281592698,-55.87443028281198,-25.30595973410646,-361.8965898428456,1.0
866,AN,-6385.56664646592,-2895.039655557594,-57.36252116284173,-25.30535851386953,-439.43063087424844,1.0
941,AP,-6552.657055283082,-2893.7514385945806,-58.863519843544076,-25.294838620595677,-454.6648765382239,1.0
484,AH,-5910.872497083678,-2893.6875418357126,-53.09827106611989,-25.29431680008435,-273.34236170138604,1.0
2011,V,-6469.129070632687,-2892.150016601736,-58.11317519091257,-25.28175973209268,-448.84962314764624,1.0
483,AH,-5913.813691837761,-2891.4347885007837,-53.12469226813155,-25.275917970061563,-340.99944838445964,1.0
2123,X,-6184.94823761388,-2891.1686300450638,-55.56033533336646,-25.273743997477215,-368.8537496658547,1.0
909,AO,-6473.51206977672,-2891.110140060532,-58.152548342126245,-25.273266248134224,-448.30176437640773,1.0
1067,AT,-6887.562889783657,-2890.4471111728135,-61.87203014227078,-25.267850459544103,-451.3171133603891,1.0
2177,Y,-6043.937229732554,-2889.5943758937688,-54.29361189727753,-25.260884741768734,-373.3254018631624,1.0
1035,AS,-6806.113589416378,-2889.5270236765855,-61.1403586282631,-25.26033454614678,-452.44732429360255,1.0
2067,W,-6322.4164840310905,-2889.405024947255,-56.79523360174335,-25.25933794051481,-400.51184659123965,1.0
971,AQ,-6639.039784911454,-2889.3902215215735,-59.639509106635394,-25.259217011009078,-456.4618798128141,1.0
2245,Z,-5905.106781617839,-2889.1205467658115,-53.04647676285141,-25.25701401076519,-318.5461902164437,1.0
37,AA,-5757.82407345104,-2887.7729900379277,-51.72341368452391,-25.246005078828315,-249.64347167714874,1.0
547,AI,-5998.487101020377,-2885.9151707844226,-53.88532644440404,-25.230825878205952,-377.22983632518003,1.0
301,AE,-5678.72673836322,-2885.344219671547,-51.012870234098784,-25.226160571499115,-215.83731030221333,1.0
2246,Z,-5894.561880796957,-2885.273576882283,-52.951750307082186,-25.225583328626545,-280.2296583015256,1.0
94,AB,-5598.642027375009,-2884.233838985172,-50.293457035048746,-25.217087006090647,-188.37936637615923,1.0
617,AJ,-6084.5262910744295,-2883.0003091086874,-54.658229638992246,-25.207006314952594,-372.16162204876787,1.0
230,AD,-5598.018079615759,-2882.8584231163495,-50.28785201696249,-25.20584673570848,-188.23156595035576,1.0
815,AM,-6318.379324378113,-2882.06662080269,-56.75896717953634,-25.199375437126424,-398.86145821934184,1.0
165,AC,-5514.365034923699,-2881.93819621578,-49.53638393086237,-25.198325806702826,-316.08087060504306,1.0
2068,W,-6297.3845395726685,-2880.2946118861305,-56.57036781876103,-25.184891776157052,-369.8365235845944,1.0
693,AK,-6160.329735330734,-2879.166662186871,-55.33918356463565,-25.17567147954152,-364.237384368388,1.0
1001,AR,-6738.684617279382,-2878.8980233405923,-60.53463386563177,-25.17347541784815,-454.4145159135076,1.0
2012,V,-6426.051532690809,-2876.3972254306154,-57.72620308355831,-25.153030042779918,-440.98662834085536,1.0
2247,Z,-5868.625511108687,-2875.811521736043,-52.71875993402671,-25.148241097665714,-254.15502371574377,1.0
865,AN,-6412.187263721427,-2874.6409328367245,-57.6016582363749,-25.138669330469515,-441.1044200909698,1.0
300,AE,-5693.343043263799,-2874.131221059093,-51.1441707349942,-25.13450124034635,-248.64523079600548,1.0
760,AL,-6247.367292823209,-2874.0729098370603,-56.121055246514864,-25.13402440007593,-378.20623497814563,1.0
421,AG,-5860.041696837326,-2872.6146588521324,-52.641650218466644,-25.122098934268948,-255.23493201981876,1.0
360,AF,-5778.776864264101,-2871.2135379978176,-51.91163580684724,-25.110639565780968,-247.89169305181824,1.0
482,AH,-5940.295465494007,-2871.1515672567234,-53.362582088391534,-25.110132699653835,-379.8859441885635,1.0
2124,X,-6129.502781304753,-2870.989174542608,-55.062260324991755,-25.108804460081988,-363.38700493861404,1.0
95,AB,-5560.288913776496,-2870.2965914542838,-49.948925153657584,-25.103139533144322,-197.85074722171123,1.0
38,AA,-5706.93304091881,-2869.22988328715,-51.26625176104064,-25.094413961639923,-250.9703946267465,1.0
2178,Y,-5987.684358650518,-2869.1210605952806,-53.788283758591554,-25.093523766983996,-380.65324420565486,1.0
616,AJ,-6102.924024243093,-2868.9038141464493,-54.823499287977874,-25.09174662146709,-370.35577935658256,1.0
1034,AS,-6837.050995167314,-2865.8531827541296,-61.41827407263382,-25.06678872440132,-456.6212152260326,1.0
814,AM,-6339.582740845454,-2865.832755069882,-56.94944071041798,-25.066621583616893,-421.89708025214344,1.0
96,AB,-5545.274014939733,-2864.8402844662814,-49.81404402251186,-25.058500839933078,-213.82630583559163,1.0
546,AI,-6026.604704834902,-2864.345927240168,-54.13791117699809,-25.054455632150503,-377.46358612164335,1.0
97,AB,-5539.142408431312,-2862.612102458311,-49.758962864084644,-25.0402670889217,-274.44218070651004,1.0
908,AO,-6511.0115505590065,-2862.405846668547,-58.489411909459,-25.038579109395872,-454.66487649747853,1.0
164,AC,-5540.20707806173,-2862.1523865002814,-49.76852695410006,-25.036504781159977,-258.2200218198163,1.0
39,AA,-5686.214096616844,-2861.68054547972,-51.08013031766787,-25.03264312076515,-229.70104456656875,1.0
2248,Z,-5823.957319409324,-2859.5157602928607,-52.31749874085153,-25.014924423091212,-254.15502371574377,1.0
940,AP,-6598.872700508794,-2858.3903153710335,-59.27868204826111,-25.0057116707852,-449.9238096565712,1.0
98,AB,-5522.848579871255,-2856.6910415440752,-49.61259291176142,-24.991800302712214,-279.55393265316883,1.0
40,AA,-5671.797802249089,-2856.427696950019,-50.95062654195868,-24.989644248961294,-197.50538738033285,1.0
163,AC,-5547.757697621679,-2856.3712986408846,-49.8363553236528,-24.9891824999916,-210.63469253584412,1.0
692,AK,-6190.173290183087,-2856.3077691084723,-55.60727277919893,-24.988662363572107,-367.5680291168428,1.0
1066,AT,-6933.064575443127,-2855.5897787138874,-62.28077873908182,-24.98278379396425,-449.66564514992194,1.0
229,AD,-5633.636175754451,-2855.5570217973277,-50.60781481848874,-24.982515588871355,-188.23156595035576,1.0
2013,V,-6365.7429797699515,-2854.34331786337,-57.18444213503893,-24.972577680599567,-435.7446323294507,1.0
2069,W,-6224.141558730823,-2853.637721111802,-55.912414927313996,-24.96679982287135,-366.18773214804344,1.0
864,AN,-6440.388440882236,-2853.0310660262016,-57.85499372111207,-24.96183194072164,-449.26686839124596,1.0
420,AG,-5886.979528049802,-2851.9161047219577,-52.88363687345864,-24.95270102398173,-256.04446411266895,1.0
759,AL,-6278.354839954256,-2850.3246187309305,-56.3994211185668,-24.93966644751547,-393.7282414184668,1.0
1000,AR,-6776.8668733146615,-2849.6802969831597,-60.87763090741833,-24.934388931892087,-458.3782453308693,1.0
970,AQ,-6691.329517385258,-2849.403955512194,-60.10923576547279,-24.932125401986568,-454.27518594819946,1.0
2179,Y,-5932.6038497294585,-2849.07442823233,-53.29348712838285,-24.929426168923964,-380.06683967636127,1.0
41,AA,-5651.14747810086,-2848.9033621887575,-50.765121523914914,-24.928024904404076,-192.79572351537234,1.0
162,AC,-5559.296463530303,-2847.536709773423,-49.94000982140875,-24.91682957651557,-193.97766986399876,1.0
99,AB,-5494.551270350279,-2846.408001387793,-49.358393855339884,-24.907582661116248,-267.87948607710086,1.0
615,AJ,-6132.417060518731,-2846.30600639105,-55.08843974059285,-24.906747035119235,-367.1310011644691,1.0
299,AE,-5733.062380242562,-2843.66025911215,-51.50097560982537,-24.885068922149348,-250.5667911937363,1.0
1033,AS,-6867.484589244489,-2842.5648672863786,-61.69166369973599,-24.876092627302107,-452.96459100089913,1.0
419,AG,-5899.528413799547,-2842.2737623627786,-52.99636543213529,-24.873707028799632,-275.8264516475681,1.0
2125,X,-6049.792478930073,-2841.978492569155,-54.34621049574212,-24.87128725171398,-374.6732374624734,1.0
813,AM,-6371.368905129414,-2841.496473039975,-57.234980682416136,-24.86733693161484,-436.73169766193377,1.0
2249,Z,-5773.225668843694,-2841.007939765885,-51.86176856993437,-24.86333309884609,-252.72175825845392,1.0
2180,Y,-5906.724293333174,-2839.655525557772,-53.06100711781269,-24.852248543037906,-346.74283577695957,1.0
418,AG,-5903.283005069177,-2839.388800688687,-53.0300934993666,-24.850062314112222,-335.05114191762186,1.0
2181,Y,-5899.704228499786,-2837.100562620144,-52.997944802459266,-24.831305007034473,-268.83550113043884,1.0
2014,V,-6318.421225789642,-2837.0384823523727,-56.759343586320384,-24.830796078227927,-423.72320575912283,1.0
907,AO,-6544.599834595051,-2836.6954117667565,-58.79114059862826,-24.82798357632617,-457.2494716203642,1.0
42,AA,-5616.6962777925855,-2836.3504181194035,-50.45564112598304,-24.825155243987954,-185.30714384709043,1.0
545,AI,-6064.870534835742,-2834.9918965000097,-54.481658976490834,-24.814017155897552,-378.1733703932449,1.0
100,AB,-5461.211273621737,-2834.292484719474,-49.05889556900244,-24.80828250568787,-255.2963056481516,1.0
228,AD,-5662.861280842589,-2833.1558715647325,-50.87034840429546,-24.798962561079556,-192.83441520901204,1.0
691,AK,-6221.009905226404,-2832.688234181677,-55.88428280523814,-24.795127845425316,-369.6990744829715,1.0
481,AH,-5992.15140425383,-2831.4334769075936,-53.828411911994685,-24.784838004357976,-382.77580184841025,1.0
863,AN,-6468.95312902253,-2831.142649713788,-58.11159468053741,-24.782452905489368,-458.26354868450005,1.0
2182,Y,-5879.018315066213,-2829.5718939528124,-52.81212008042576,-24.769570201116146,-252.14044301235032,1.0
359,AF,-5834.237539065859,-2828.7344672244126,-52.409847525267246,-24.762701412940455,-249.6151834732767,1.0
758,AL,-6308.6749258137115,-2827.087857773115,-56.671791084000446,-24.749194381211026,-420.59013335916444,1.0
999,AR,-6807.019260670132,-2826.60716578941,-61.14849441155944,-24.745251015774812,-456.6212152260326,1.0
2070,W,-6146.148836846594,-2825.2521550880797,-55.211794386127146,-24.734134480115255,-363.38700389411014,1.0
1960,U,-6422.844006128542,-2824.4340427028365,-57.69738938220726,-24.727422182849608,-453.7446780042547,1.0
2250,Z,-5723.787915730142,-2822.9721563509756,-51.41766167759006,-24.715427056259966,-250.97039482788628,1.0
417,AG,-5925.417926646536,-2822.3807175649085,-53.22893488302388,-24.710573827698227,-369.9722285962408,1.0
2126,X,-5992.273049493894,-2821.0442114918624,-53.829504669778586,-24.699606021337644,-379.30540905700053,1.0
939,AP,-6649.245431634239,-2819.8484678271097,-59.73118799098941,-24.689792529793813,-441.42624088335754,1.0
43,AA,-5570.850077853739,-2819.6454911945066,-50.0437977047444,-24.6881266190371,-191.7063018314198,1.0
101,AB,-5420.786546023138,-2819.6024274581973,-48.69575406242054,-24.687773174760153,-263.2840852236878,1.0
2015,V,-6270.619132860801,-2819.557994296939,-56.329930079411575,-24.687408489908297,-394.8949302579583,1.0
161,AC,-5596.633056905083,-2818.9501646619347,-50.27541014626395,-24.68241962422937,-191.82028991054975,1.0
227,AD,-5682.953540315693,-2817.7550809906056,-51.05084024206732,-24.67261018205011,-207.7936757616198,1.0
614,AJ,-6169.84114074436,-2817.6313673183663,-55.42462597320082,-24.671594675439746,-364.45473647377855,1.0
1032,AS,-6902.538028119076,-2815.7413662345202,-62.00655409875589,-24.656079517547802,-451.31312270842386,1.0
906,AO,-6572.940399284104,-2815.001887836329,-59.04572822283581,-24.65000855418339,-450.7603288201458,1.0
2251,Z,-5695.697913748841,-2812.7244173266013,-51.16532489648255,-24.631309121508963,-242.26014891086234,1.0
102,AB,-5401.614365601532,-2812.635394037132,-48.523527435394286,-24.63057812811257,-276.6635265433843,1.0
544,AI,-6094.4952124427045,-2812.2665643401433,-54.747781983305316,-24.627549525430673,-372.22147147094967,1.0
44,AA,-5548.555564953415,-2811.5220652764833,-49.843522687840796,-24.621435930852,-205.62438964211862,1.0
690,AK,-6250.87819347278,-2809.810396375942,-56.152594203660215,-24.60737909230663,-380.9675006115848,1.0
969,AQ,-6744.23630995989,-2808.9458200139466,-60.58450556950811,-24.60027827417125,-456.05955796229136,1.0
1961,U,-6377.088451967162,-2807.7394486169273,-57.286360245842,-24.59036959186485,-438.93414456982725,1.0
2183,Y,-5818.3119624884885,-2807.4777275033807,-52.26678563678856,-24.588219808090578,-251.0595715866088,1.0
226,AD,-5697.134569234412,-2806.885270315743,-51.17823059228958,-24.583353212074858,-245.15785720995487,1.0
298,AE,-5782.6855333499425,-2805.591516654772,-51.946747978651,-24.572725321470088,-250.08849026736675,1.0
416,AG,-5947.37653162249,-2805.508113006178,-53.42619238770231,-24.572040148282927,-379.79032599776525,1.0
2252,Z,-5673.90965161929,-2804.7756665843654,-50.96959760762877,-24.566022830967682,-200.64516363226574,1.0
2127,X,-5947.325008188398,-2804.6853056441078,-53.42572954481895,-24.56528046229739,-374.67549878811855,1.0
103,AB,-5379.485129205111,-2804.5937875966465,-48.32473712258629,-24.56452858277447,-264.43895615061,1.0
45,AA,-5529.3802637042,-2804.5351829054625,-49.67126802594313,-24.564047105211806,-243.3017032697523,1.0
2016,V,-6227.467518356757,-2803.7781144696364,-55.94229253097741,-24.557827102875276,-373.92485197061575,1.0
998,AR,-6837.452854747307,-2803.3188503216584,-61.4218840386616,-24.554053680231554,-452.96459100089913,1.0
812,AM,-6421.522234181578,-2803.0978304844125,-57.68551570278648,-24.55223768816154,-457.46360140054054,1.0
480,AH,-6034.129136325513,-2799.2814149654346,-54.20550429512136,-24.52087621914897,-380.82947825662836,1.0
938,AP,-6676.248724096437,-2799.187353013417,-59.97376269439283,-24.52010316319244,-452.0958290274065,1.0
757,AL,-6346.151888959345,-2798.3661965589386,-57.00845237196152,-24.513354216443783,-428.30484782983234,1.0
862,AN,-6514.269450672882,-2796.417869623123,-58.5186781241233,-24.497339778662106,-458.14913985289905,1.0
2071,W,-6066.438534382455,-2796.241473082067,-54.49574455607388,-24.495889770560073,-374.67323740374854,1.0
905,AO,-6598.138815951711,-2795.7135475726386,-59.27208945111703,-24.49155003646439,-449.1513745834472,1.0
104,AB,-5347.918048604161,-2793.122535985409,-48.041165212797644,-24.47024881164652,-245.37840114786496,1.0
46,AA,-5494.318762821781,-2791.7598643207316,-49.356305204674655,-24.459044552549923,-246.69408177791945,1.0
2128,X,-5911.741940193274,-2791.7347956285516,-53.10608140646011,-24.458838421465536,-351.2360647974296,1.0
2253,Z,-5633.564188115798,-2790.056914301029,-50.60716814252804,-24.44504101512816,-185.30714335193727,1.0
2129,X,-5903.170148287873,-2788.615079337158,-53.029079689650985,-24.43318342438854,-316.7640395996396,1.0
613,AJ,-6208.03153678366,-2788.3695707460156,-55.767696137887626,-24.431164259615027,-368.7307108987006,1.0
1962,U,-6323.798021022613,-2788.2956427317545,-56.80764415969396,-24.430556238472192,-431.1654006499983,1.0
160,AC,-5637.227980177154,-2787.8688982548524,-50.64008054659355,-24.427046419500332,-187.61408300125714,1.0
2130,X,-5900.499596024318,-2787.643127906748,-53.00508971049706,-24.425189500108107,-267.33775821942095,1.0
105,AB,-5332.32565371655,-2787.4563710575,-47.90109634636195,-24.423653438649488,-250.293957685766,1.0
2184,Y,-5762.524532637497,-2787.17381022659,-51.76563862781966,-24.421329360485068,-248.3959256485446,1.0
358,AF,-5890.1457768957025,-2785.9125938866036,-52.912079770774625,-24.41095525995418,-250.68476607820665,1.0
689,AK,-6283.455708803611,-2784.857405909774,-56.445243003063446,-24.402275177769358,-380.8900520334673,1.0
106,AB,-5318.982795704471,-2782.607671762039,-47.78123541350108,-24.383766624935067,-285.3618816634986,1.0
225,AD,-5730.128044614716,-2781.595650433775,-51.47461602439306,-24.3754398361508,-251.0126305388604,1.0
2131,X,-5882.628535701252,-2781.13892917565,-52.84455124418075,-24.371681807434534,-255.13592875871603,1.0
543,AI,-6135.919599476974,-2780.489578701272,-55.11990358338698,-24.36633857791518,-366.2695704645613,1.0
2017,V,-6162.5979320582055,-2780.0563073483295,-55.35955912251242,-24.36277324486497,-363.3870050846506,1.0
297,AE,-5818.486746303998,-2778.126370442469,-52.26835574651746,-24.346890813685604,-250.4210786994699,1.0
1931,T,-6441.481111073181,-2777.9195467811323,-57.86480934444235,-24.34518863717791,-455.79825203913333,1.0
997,AR,-6872.506293621894,-2776.4953492698005,-61.736774437681504,-24.333466741144363,-451.31312270842386,1.0
479,AH,-6064.824985794828,-2775.7705008498447,-54.481249802494524,-24.327500435539843,-378.1977141635624,1.0
357,AF,-5903.962059543619,-2775.3302695545594,-53.03619354949801,-24.323876705584322,-277.663641554886,1.0
2072,W,-6008.919104613836,-2775.3071918837827,-53.97903872712398,-24.32368674062744,-379.30540846845656,1.0
415,AG,-5986.95173926047,-2775.0992218431716,-53.78170252663632,-24.321974812250378,-377.839458562032,1.0
107,AB,-5297.038707649644,-2774.633346906401,-47.58410831654392,-24.318139826379607,-320.02935694380807,1.0
2254,Z,-5590.67423150951,-2774.4098850711785,-50.22188110698152,-24.31630029326768,-186.9966377118978,1.0
356,AF,-5907.433904134615,-2772.6710748617015,-53.0673816600998,-24.30198552253089,-344.4915807057366,1.0
756,AL,-6380.683757331579,-2771.9016022793644,-57.31865742344133,-24.295650311252878,-439.2023048560868,1.0
968,AQ,-6793.709983918596,-2771.113010516113,-61.02893514429462,-24.2891573564222,-452.8779085374427,1.0
47,AA,-5435.317836175123,-2770.2617648174282,-48.826290862835585,-24.28214815684689,-254.54352227497355,1.0
1963,U,-6274.161346318237,-2770.1849641234007,-56.361750324295855,-24.281515756859427,-421.26004350434766,1.0
937,AP,-6714.432534998129,-2769.971652662486,-60.316773703782026,-24.279759269503394,-456.0595584447682,1.0
1937,T,-6416.055942986097,-2768.6427962628723,-57.63641117350299,-24.2688164095907,-453.1790884341192,1.0
159,AC,-5662.660786074197,-2768.396418647791,-50.86854732914715,-24.266787435740213,-192.47335231313969,1.0
811,AM,-6467.761166744246,-2767.6961477411196,-58.10088710121065,-24.261020371963575,-461.08771282827445,1.0
2185,Y,-5704.516746515257,-2766.06179101399,-51.24454581910421,-24.247559638319473,-246.49961872259226,1.0
861,AN,-6558.761988142611,-2762.324335041197,-58.91836138850647,-24.21677214609078,-458.16247177971735,1.0
904,AO,-6642.23502104109,-2761.9597360010252,-59.668212401151614,-24.213768339127313,-458.0140766729521,1.0
612,AJ,-6242.686539118437,-2761.816622002276,-56.079007320572906,-24.2125892522006,-374.33462879838083,1.0
2255,Z,-5550.685218551578,-2759.8211723716213,-49.86265369161189,-24.19614800215307,-199.3448372986473,1.0
688,AK,-6316.437919290955,-2759.5944361747875,-56.74152724091172,-24.194279702823817,-381.51546649381896,1.0
1964,U,-6243.770324602904,-2759.096348092131,-56.08874313122694,-24.190175375070414,-373.9248522205004,1.0
